urls;actions;numerosity
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=204&GameID=0022400885&Season=2024-25&flag=1&title=McBride%20Free%20Throw%201%20of%202%20(5%20PTS);[{'player': '2', 'action': 'Free Throw', 'result': True, 'assisted': False, 'other_player': None, 'color': 'white'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=627&GameID=0022401228&Season=2024-25&flag=1&title=Kuminga%20REBOUND%20(Off:1%20Def:1);[{'player': '77', 'action': '3PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'white'}, {'player': '00', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'blue'}];2
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=69&GameID=0022400868&Season=2024-25&flag=1&title=MISS%20Nesmith%203PT%20Running%20Jump%20Shot;[{'player': '23', 'action': '3PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'blue'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=170&GameID=0022401223&Season=2024-25&flag=1&title=Boucher%20Putback%20Layup%20(2%20PTS);[{'player': '14', 'action': '3PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'red'}, {'player': '25', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'red'}, {'player': '25', 'action': '2PT Shot', 'result': True, 'assisted': False, 'other_player': None, 'color': 'red'}];3
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=219&GameID=0022400371&Season=2024-25&flag=1&title=Watson%20REBOUND%20(Off:1%20Def:1);[{'player': '17', 'action': '3PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'black'}, {'player': '8', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'white'}];2
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=590&GameID=0022401223&Season=2024-25&flag=1&title=Phillips%20Free%20Throw%201%20of%201%20(10%20PTS);[{'player': '15', 'action': 'Free Throw', 'result': True, 'assisted': False, 'other_player': None, 'color': 'black'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=458&GameID=0022400872&Season=2024-25&flag=1&title=George%20Free%20Throw%201%20of%203%20(11%20PTS);[{'player': '3', 'action': 'Free Throw', 'result': True, 'assisted': False, 'other_player': None, 'color': 'purple'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=549&GameID=0022400366&Season=2024-25&flag=1&title=Anderson%2025%27%203PT%20Jump%20Shot%20(6%20PTS)%20(Podziemski%203%20AST);[{'player': '00', 'action': '2PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'red'}, {'player': '2', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'red'}, {'player': '1', 'action': '3PT Shot', 'result': True, 'assisted': True, 'other_player': '2', 'color': 'red'}];3
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=196&GameID=0022401216&Season=2024-25&flag=1&title=McCollum%2027%27%203PT%20Jump%20Shot%20(3%20PTS)%20(Missi%201%20AST);[{'player': '3', 'action': '3PT Shot', 'result': True, 'assisted': True, 'other_player': '21', 'color': 'blue'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=525&GameID=0022400869&Season=2024-25&flag=1&title=MISS%20Mitchell%20Free%20Throw%201%20of%202;[{'player': '23', 'action': 'Free Throw', 'result': False, 'assisted': False, 'other_player': None, 'color': 'white'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=145&GameID=0022400862&Season=2024-25&flag=1&title=Lyles%20REBOUND%20(Off:1%20Def:0);[{'player': '10', 'action': '3PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'black'}, {'player': '41', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'black'}];2
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=276&GameID=0022400870&Season=2024-25&flag=1&title=Banchero%20Free%20Throw%201%20of%202%20(5%20PTS);[{'player': '5', 'action': 'Free Throw', 'result': True, 'assisted': False, 'other_player': None, 'color': 'white'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=310&GameID=0022401226&Season=2024-25&flag=1&title=Collins%20Free%20Throw%202%20of%202%20(6%20PTS);[{'player': '20', 'action': 'Free Throw', 'result': True, 'assisted': False, 'other_player': None, 'color': 'white'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=644&GameID=0022400872&Season=2024-25&flag=1&title=MISS%20Brown%20Free%20Throw%201%20of%202;[{'player': '00', 'action': 'Free Throw', 'result': False, 'assisted': False, 'other_player': None, 'color': 'white'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=441&GameID=0022400917&Season=2024-25&flag=1&title=Porter%20Jr.%20REBOUND%20(Off:0%20Def:1);[{'player': '0', 'action': '3PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'black'}, {'player': '3', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'white'}];2
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=46&GameID=0022401216&Season=2024-25&flag=1&title=MISS%20Turner%20Free%20Throw%201%20of%202;[{'player': '33', 'action': 'Free Throw', 'result': False, 'assisted': False, 'other_player': None, 'color': 'white'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=431&GameID=0022400917&Season=2024-25&flag=1&title=Kuzma%20Free%20Throw%202%20of%202%20(9%20PTS);[{'player': '18', 'action': 'Free Throw', 'result': True, 'assisted': False, 'other_player': None, 'color': 'white'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=193&GameID=0022400397&Season=2024-25&flag=1&title=Payne%2027%27%203PT%20Running%20Jump%20Shot%20(8%20PTS)%20(McBride%201%20AST);[{'player': '4', 'action': 'Turnover', 'result': None, 'assisted': None, 'other_player': None, 'color': 'red'}, {'player': '2', 'action': 'Steal', 'result': None, 'assisted': None, 'other_player': None, 'color': 'white'}, {'player': '1', 'action': '3PT Shot', 'result': True, 'assisted': True, 'other_player': '2', 'color': 'white'}];3
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=552&GameID=0022400374&Season=2024-25&flag=1&title=MISS%20Beauchamp%20Free%20Throw%201%20of%202;[{'player': '3', 'action': 'Free Throw', 'result': False, 'assisted': False, 'other_player': None, 'color': 'black'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=609&GameID=0022401228&Season=2024-25&flag=1&title=Gafford%20REBOUND%20(Off:4%20Def:5);[{'player': '2', 'action': '3PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'blue'}, {'player': '77', 'action': 'Block', 'result': None, 'assisted': None, 'other_player': None, 'color': 'white'}, {'player': '21', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'white'}];3
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=309&GameID=0022400952&Season=2024-25&flag=1&title=McDaniels%20REBOUND%20(Off:1%20Def:3);[{'player': '0', 'action': '3PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'white'}, {'player': '3', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'blue'}];2
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=20&GameID=0022400368&Season=2024-25&flag=1&title=Washington%2025%27%203PT%20Pullup%20Jump%20Shot%20(3%20PTS)%20(Dinwiddie%201%20AST);[{'player': '25', 'action': '3PT Shot', 'result': True, 'assisted': True, 'other_player': '26', 'color': 'white'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=265&GameID=0022400873&Season=2024-25&flag=1&title=Richards%20Free%20Throw%201%20of%202%20(3%20PTS);[{'player': '2', 'action': 'Free Throw', 'result': True, 'assisted': False, 'other_player': None, 'color': 'purple'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=161&GameID=0022400926&Season=2024-25&flag=1&title=Beasley%20Out%20of%20Bounds%20-%20Bad%20Pass%20Turnover%20Turnover%20(P1.T3);[{'player': '5', 'action': '3PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'white'}, {'player': '5', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'blue'}, {'player': '5', 'action': 'Turnover', 'result': None, 'assisted': None, 'other_player': None, 'color': 'blue'}];3
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=418&GameID=0022400378&Season=2024-25&flag=1&title=MISS%20Capela%20Free%20Throw%202%20of%202;[{'player': '15', 'action': 'Free Throw', 'result': False, 'assisted': False, 'other_player': None, 'color': 'white'}, {'player': '15', 'action': 'Free Throw', 'result': False, 'assisted': False, 'other_player': None, 'color': 'white'}];2
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=624&GameID=0022400371&Season=2024-25&flag=1&title=Sharpe%20P.FOUL%20(P1.PN)%20(K.Scott);[{'player': '17', 'action': '3PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'black'}, {'player': '9', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'black'}, {'player': '2', 'action': '2PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'black'}, {'player': '17', 'action': 'Foul', 'result': None, 'assisted': None, 'other_player': None, 'color': 'black'}];4
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=576&GameID=0022401222&Season=2024-25&flag=1&title=Green%2027%27%203PT%20Jump%20Shot%20(10%20PTS)%20(Miller%204%20AST);[{'player': '10', 'action': '3PT Shot', 'result': True, 'assisted': True, 'other_player': '24', 'color': 'blue'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=608&GameID=0022401219&Season=2024-25&flag=1&title=Avdija%20Free%20Throw%202%20of%202%20(17%20PTS);[{'player': '8', 'action': 'Free Throw', 'result': True, 'assisted': False, 'other_player': None, 'color': 'white'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=437&GameID=0022400870&Season=2024-25&flag=1&title=Robinson%20REBOUND%20(Off:1%20Def:3);[{'player': '5', 'action': '3PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'white'}, {'player': '21', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'red'}];2
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=480&GameID=0022400923&Season=2024-25&flag=1&title=Murphy%20III%2032%27%203PT%20Jump%20Shot%20(24%20PTS)%20(Robinson-Earl%201%20AST);[{'player': '25', 'action': '3PT Shot', 'result': True, 'assisted': True, 'other_player': '50', 'color': 'blue'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=184&GameID=0022400384&Season=2024-25&flag=1&title=Towns%20L.B.FOUL%20(P3.T1)%20(J.Goble);[{'player': '2', 'action': '3PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'blue'}, {'player': '32', 'action': 'Foul', 'result': None, 'assisted': None, 'other_player': None, 'color': 'blue'}];2
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=280&GameID=0022400887&Season=2024-25&flag=1&title=Yabusele%20REBOUND%20(Off:2%20Def:3);[{'player': '8', 'action': '3PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'white'}, {'player': '28', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'white'}];2
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=280&GameID=0022400384&Season=2024-25&flag=1&title=Boston%20REBOUND%20(Off:0%20Def:1);[{'player': '8', 'action': '3PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'blue'}, {'player': '11', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'red'}];2
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=356&GameID=0022400368&Season=2024-25&flag=1&title=Lively%20II%20Free%20Throw%202%20of%202%20(11%20PTS);[{'player': '2', 'action': 'Free Throw', 'result': True, 'assisted': False, 'other_player': None, 'color': 'white'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=780&GameID=0022400919&Season=2024-25&flag=1&title=Schroder%20Free%20Throw%201%20of%202%20(11%20PTS);[{'player': '17', 'action': 'Free Throw', 'result': True, 'assisted': False, 'other_player': None, 'color': 'blue'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=274&GameID=0022400872&Season=2024-25&flag=1&title=Tshiebwe%20REBOUND%20(Off:1%20Def:4);[{'player': '13', 'action': '3PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'white'}, {'player': '34', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'purple'}];2
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=233&GameID=0022400433&Season=2024-25&flag=1&title=Sensabaugh%2027%27%203PT%20Jump%20Shot%20(8%20PTS)%20(Collier%204%20AST);[{'player': '28', 'action': '3PT Shot', 'result': True, 'assisted': True, 'other_player': '13', 'color': 'purple'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=116&GameID=0022400375&Season=2024-25&flag=1&title=Joe%2027%27%203PT%20Jump%20Shot%20(3%20PTS)%20(Hartenstein%201%20AST);[{'player': '11', 'action': '3PT Shot', 'result': True, 'assisted': True, 'other_player': '55', 'color': 'orange'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=593&GameID=0022400366&Season=2024-25&flag=1&title=Aldama%2025%27%203PT%20Jump%20Shot%20(19%20PTS)%20(Konchar%202%20AST);[{'player': '7', 'action': '3PT Shot', 'result': True, 'assisted': True, 'other_player': '46', 'color': 'blue'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=260&GameID=0022400873&Season=2024-25&flag=1&title=A.%20Edwards%2027%27%203PT%20Step%20Back%20Jump%20Shot%20(13%20PTS);[{'player': '5', 'action': '3PT Shot', 'result': True, 'assisted': False, 'other_player': None, 'color': 'white'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=76&GameID=0022400905&Season=2024-25&flag=1&title=Lawson%203PT%20Jump%20Shot%20(3%20PTS)%20(Shead%201%20AST);[{'player': '0', 'action': '3PT Shot', 'result': True, 'assisted': True, 'other_player': '23', 'color': 'purple'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=113&GameID=0022400398&Season=2024-25&flag=1&title=Trent%20Jr.%20REBOUND%20(Off:0%20Def:1);[{'player': '21', 'action': '3PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'green'}, {'player': '5', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'green'}];2
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=401&GameID=0022400886&Season=2024-25&flag=1&title=Mitchell%20Free%20Throw%202%20of%202%20(18%20PTS);[{'player': '45', 'action': 'Free Throw', 'result': True, 'assisted': False, 'other_player': None, 'color': 'black'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=536&GameID=0022400371&Season=2024-25&flag=1&title=Murray%20Free%20Throw%201%20of%202%20(15%20PTS);[{'player': '27', 'action': 'Free Throw', 'result': True, 'assisted': False, 'other_player': None, 'color': 'white'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=313&GameID=0022400866&Season=2024-25&flag=1&title=MISS%20Tatum%20Free%20Throw%20Technical;[{'player': '0', 'action': 'Free Throw', 'result': False, 'assisted': False, 'other_player': None, 'color': 'green'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=654&GameID=0062400001&Season=2024-25&flag=1&title=MISS%20Mitchell%20Free%20Throw%202%20of%202;[{'player': '25', 'action': 'Free Throw', 'result': False, 'assisted': False, 'other_player': None, 'color': 'orange'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=350&GameID=0022400398&Season=2024-25&flag=1&title=Portis%20Free%20Throw%201%20of%202%20(11%20PTS);[{'player': '9', 'action': 'Free Throw', 'result': True, 'assisted': False, 'other_player': None, 'color': 'green'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=335&GameID=0062400001&Season=2024-25&flag=1&title=Antetokounmpo%20Traveling%20Turnover%20(P2.T8);[{'player': '2', 'action': '3PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'orange'}, {'player': '34', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'black'}, {'player': '34', 'action': 'Turnover', 'result': None, 'assisted': None, 'other_player': None, 'color': 'black'}];3
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=608&GameID=0022400917&Season=2024-25&flag=1&title=Antetokounmpo%20Free%20Throw%201%20of%201%20(37%20PTS);[{'player': '34', 'action': 'Free Throw', 'result': True, 'assisted': False, 'other_player': None, 'color': 'white'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=710&GameID=0022401220&Season=2024-25&flag=1&title=Jackson%20Jr.%20P.FOUL%20(P6.PN)%20(S.Twardoski);[{'player': '12', 'action': '3PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'blue'}, {'player': '3', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'white'}, {'player': '13', 'action': 'Foul', 'result': None, 'assisted': None, 'other_player': None, 'color': 'blue'}];3
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=322&GameID=0022400402&Season=2024-25&flag=1&title=Porter%20Jr.%20Free%20Throw%201%20of%201%20(17%20PTS);[{'player': '1', 'action': 'Free Throw', 'result': True, 'assisted': False, 'other_player': None, 'color': 'white'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=18&GameID=0022401218&Season=2024-25&flag=1&title=Champagnie%20REBOUND%20(Off:0%20Def:1);[{'player': '5', 'action': '3PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'green'}, {'player': '30', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'white'}];2
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=720&GameID=0022400926&Season=2024-25&flag=1&title=Schr%C3%B6der%20Free%20Throw%201%20of%202%20(11%20PTS);[{'player': '17', 'action': 'Free Throw', 'result': True, 'assisted': False, 'other_player': None, 'color': 'blue'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=462&GameID=0022400398&Season=2024-25&flag=1&title=MISS%20Prince%2052%27%203PT%20Pullup%20Jump%20Shot;[{'player': '12', 'action': '3PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'green'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=162&GameID=0022400863&Season=2024-25&flag=1&title=MISS%20Castle%2032%27%203PT%20Pullup%20Jump%20Shot;[{'player': '5', 'action': '3PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'black'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=293&GameID=0022400917&Season=2024-25&flag=1&title=Anthony%20P.FOUL%20(P2.PN)%20(N.Buchert);[{'player': '5', 'action': '3PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'black'}, {'player': '0', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'white'}, {'player': '0', 'action': 'Foul', 'result': None, 'assisted': None, 'other_player': None, 'color': 'black'}];3
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=325&GameID=0022401220&Season=2024-25&flag=1&title=L.%20James%20Free%20Throw%201%20of%202%20(8%20PTS);[{'player': '23', 'action': 'Free Throw', 'result': True, 'assisted': False, 'other_player': None, 'color': 'white'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=296&GameID=0022400910&Season=2024-25&flag=1&title=Ellis%20REBOUND%20(Off:1%20Def:1);[{'player': '13', 'action': '3PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'black'}, {'player': '23', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'black'}];2
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=177&GameID=0022400868&Season=2024-25&flag=1&title=MISS%20Siakam%20Free%20Throw%201%20of%202;[{'player': '43', 'action': 'Free Throw', 'result': False, 'assisted': False, 'other_player': None, 'color': 'blue'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=436&GameID=0022401221&Season=2024-25&flag=1&title=Reed%20REBOUND%20(Off:0%20Def:1);[{'player': '14', 'action': '3PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'red'}, {'player': '7', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'blue'}];2
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=649&GameID=0022401222&Season=2024-25&flag=1&title=Wong%2025%27%203PT%20Pullup%20Jump%20Shot%20(7%20PTS);[{'player': '21', 'action': '3PT Shot', 'result': True, 'assisted': False, 'other_player': None, 'color': 'blue'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=148&GameID=0022400865&Season=2024-25&flag=1&title=Green%20Free%20Throw%202%20of%203%20(2%20PTS);[{'player': '20', 'action': 'Free Throw', 'result': True, 'assisted': False, 'other_player': None, 'color': 'green'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=437&GameID=0022400952&Season=2024-25&flag=1&title=Murray%20L.B.FOUL%20(P2.T4)%20(C.Blair);[{'player': '0', 'action': '3PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'blue'}, {'player': '27', 'action': 'Foul', 'result': None, 'assisted': None, 'other_player': None, 'color': 'white'}];2
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=381&GameID=0022400884&Season=2024-25&flag=1&title=Risacher%20Running%20Layup%20(7%20PTS)%20(Daniels%206%20AST);[{'player': '12', 'action': '3PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'white'}, {'player': '5', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'red'}, {'player': '10', 'action': '2PT Shot', 'result': True, 'assisted': True, 'other_player': '5', 'color': 'red'}];3
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=253&GameID=0022400872&Season=2024-25&flag=1&title=Tshiebwe%20REBOUND%20(Off:1%20Def:3);[{'player': '25', 'action': '3PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'white'}, {'player': '34', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'purple'}];2
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=345&GameID=0022400926&Season=2024-25&flag=1&title=Grant%2028%27%203PT%20Jump%20Shot%20(17%20PTS)%20(Camara%205%20AST);[{'player': '1', 'action': '3PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'white'}, {'player': '33', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'white'}, {'player': '9', 'action': '3PT Shot', 'result': True, 'assisted': True, 'other_player': '33', 'color': 'white'}];3
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=379&GameID=0022400871&Season=2024-25&flag=1&title=Hartenstein%20REBOUND%20(Off:1%20Def:6);[{'player': '24', 'action': '3PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'black'}, {'player': '55', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'blue'}];2
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=639&GameID=0022400901&Season=2024-25&flag=1&title=K.%20Johnson%2024%27%203PT%20Jump%20Shot%20(12%20PTS)%20(Thomas%206%20AST);[{'player': '45', 'action': '3PT Shot', 'result': True, 'assisted': True, 'other_player': '24', 'color': 'black'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=312&GameID=0022400923&Season=2024-25&flag=1&title=Huff%2027%27%203PT%20Jump%20Shot%20(6%20PTS)%20(Morant%204%20AST);[{'player': '13', 'action': '3PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'white'}, {'player': '21', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'blue'}, {'player': '21', 'action': 'Turnover', 'result': None, 'assisted': None, 'other_player': None, 'color': 'blue'}, {'player': '22', 'action': 'Steal', 'result': None, 'assisted': None, 'other_player': None, 'color': 'white'}, {'player': '30', 'action': '3PT Shot', 'result': True, 'assisted': True, 'other_player': '12', 'color': 'white'}];5
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=423&GameID=0022400901&Season=2024-25&flag=1&title=Wilson%20REBOUND%20(Off:0%20Def:3);[{'player': '7', 'action': '3PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'white'}, {'player': '22', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'black'}];2
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=683&GameID=0022400366&Season=2024-25&flag=1&title=Anderson%2025%27%203PT%20Jump%20Shot%20(11%20PTS)%20(Podziemski%206%20AST);[{'player': '1', 'action': '3PT Shot', 'result': True, 'assisted': True, 'other_player': '2', 'color': 'red'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=454&GameID=0022401222&Season=2024-25&flag=1&title=Maxey%2030%27%203PT%20Running%20Jump%20Shot%20(28%20PTS)%20(George%207%20AST);[{'player': '0', 'action': '3PT Shot', 'result': True, 'assisted': True, 'other_player': '8', 'color': 'white'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=617&GameID=0022400378&Season=2024-25&flag=1&title=Bane%20REBOUND%20(Off:0%20Def:5);[{'player': '12', 'action': '3PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'white'}, {'player': '22', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'blue'}];2
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=616&GameID=0022401225&Season=2024-25&flag=1&title=I.%20Jones%20REBOUND%20(Off:0%20Def:1);[{'player': '3', 'action': '3PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'white'}, {'player': '3', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'black'}];2
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=506&GameID=0022400378&Season=2024-25&flag=1&title=Bogdanovic%20Free%20Throw%202%20of%202%20(2%20PTS);[{'player': '13', 'action': 'Free Throw', 'result': True, 'assisted': False, 'other_player': None, 'color': 'white'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=610&GameID=0022400866&Season=2024-25&flag=1&title=Horford%20Free%20Throw%202%20of%202%20(19%20PTS);[{'player': '42', 'action': 'Free Throw', 'result': True, 'assisted': False, 'other_player': None, 'color': 'green'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=189&GameID=0022400378&Season=2024-25&flag=1&title=Kennard%20REBOUND%20(Off:0%20Def:2);[{'player': '1', 'action': '3PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'white'}, {'player': '10', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'blue'}];2
