urls;actions;numerosity
chi-vs-ind-0022400868/250.mp4;[{'player': '15', 'action': 'Foul', 'result': None, 'assisted': None, 'other_player': None, 'color': 'red'}];1
chi-vs-ind-0022400868/251.mp4;[{'player': '9', 'action': 'Free Throw', 'result': True, 'assisted': False, 'other_player': None, 'color': 'blue'}];1
chi-vs-ind-0022400868/253.mp4;[{'player': '9', 'action': 'Free Throw', 'result': False, 'assisted': False, 'other_player': None, 'color': 'blue'}, {'player': '3', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'red'}];2
chi-vs-ind-0022400868/255.mp4;[{'player': '0', 'action': '2PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'red'}, {'player': '3', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'blue'}];2
chi-vs-ind-0022400868/257.mp4;[{'player': '26', 'action': '3PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'blue'}, {'player': '0', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'red'}];2
chi-vs-ind-0022400868/259.mp4;[{'player': '0', 'action': '3PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'red'}, {'player': '15', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'red'}];2
chi-vs-ind-0022400868/262.mp4;[{'player': '3', 'action': '3PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'blue'}, {'player': '3', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'red'}];2
chi-vs-ind-0022400868/263.mp4;[{'player': '7', 'action': '3PT Shot', 'result': True, 'assisted': True, 'other_player': '3', 'color': 'red'}];1
chi-vs-ind-0022400868/265.mp4;[{'player': '26', 'action': '3PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'blue'}, {'player': '5', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'red'}];2
chi-vs-ind-0022400868/267.mp4;[{'player': '3', 'action': '3PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'red'}, {'player': '26', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'blue'}];2
chi-vs-ind-0022400868/268.mp4;[{'player': '5', 'action': 'Foul', 'result': None, 'assisted': None, 'other_player': None, 'color': 'red'}];1
chi-vs-ind-0022400868/269.mp4;[{'player': '1', 'action': '3PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'blue'}];1
chi-vs-ind-0022400868/271.mp4;[{'player': '3', 'action': '2PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'red'}, {'player': '1', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'blue'}];2
chi-vs-ind-0022400868/272.mp4;[{'player': '1', 'action': '2PT Shot', 'result': True, 'assisted': False, 'other_player': None, 'color': 'blue'}];1
chi-vs-ind-0022400868/273.mp4;[{'player': '7', 'action': '2PT Shot', 'result': True, 'assisted': True, 'other_player': '3', 'color': 'red'}];1
chi-vs-ind-0022400868/275.mp4;[{'player': '9', 'action': '2PT Shot', 'result': True, 'assisted': True, 'other_player': '26', 'color': 'blue'}, {'player': '5', 'action': 'Foul', 'result': None, 'assisted': None, 'other_player': None, 'color': 'red'}];2
chi-vs-ind-0022400868/276.mp4;[{'player': '9', 'action': 'Free Throw', 'result': True, 'assisted': False, 'other_player': None, 'color': 'blue'}];1
chi-vs-ind-0022400868/277.mp4;[{'player': '26', 'action': 'Foul', 'result': None, 'assisted': None, 'other_player': None, 'color': 'blue'}];1
chi-vs-ind-0022400868/278.mp4;[{'player': '0', 'action': 'Free Throw', 'result': True, 'assisted': False, 'other_player': None, 'color': 'red'}];1
chi-vs-ind-0022400868/279.mp4;[{'player': '0', 'action': 'Free Throw', 'result': True, 'assisted': False, 'other_player': None, 'color': 'red'}];1
chi-vs-ind-0022400868/280.mp4;[{'player': '3', 'action': '3PT Shot', 'result': True, 'assisted': True, 'other_player': '9', 'color': 'blue'}];1
chi-vs-ind-0022400868/285.mp4;[{'player': '0', 'action': '2PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'red'}, {'player': '7', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'red'}, {'player': '7', 'action': '2PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'red'}, {'player': '2', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'blue'}, {'player': '1', 'action': '2PT Shot', 'result': True, 'assisted': True, 'other_player': '9', 'color': 'blue'}];5
chi-vs-ind-0022400868/287.mp4;[{'player': '3', 'action': '2PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'red'}, {'player': '1', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'blue'}];2
chi-vs-ind-0022400868/289.mp4;[{'player': '1', 'action': '2PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'blue'}, {'player': '7', 'action': 'Foul', 'result': None, 'assisted': None, 'other_player': None, 'color': 'red'}];2
chi-vs-ind-0022400868/290.mp4;[{'player': '3', 'action': 'Foul', 'result': None, 'assisted': None, 'other_player': None, 'color': 'red'}];1
chi-vs-ind-0022400868/291.mp4;[{'player': '2', 'action': 'Free Throw', 'result': True, 'assisted': False, 'other_player': None, 'color': 'blue'}];1
chi-vs-ind-0022400868/293.mp4;[{'player': '3', 'action': '3PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'blue'}, {'player': '7', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'red'}];2
chi-vs-ind-0022400868/298.mp4;[{'player': '22', 'action': '2PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'red'}, {'player': '1', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'blue'}, {'player': '9', 'action': 'Turnover', 'result': None, 'assisted': None, 'other_player': None, 'color': 'blue'}, {'player': '7', 'action': 'Steal', 'result': None, 'assisted': None, 'other_player': None, 'color': 'red'}, {'player': '22', 'action': '2PT Shot', 'result': True, 'assisted': True, 'other_player': '3', 'color': 'red'}];5
chi-vs-ind-0022400868/301.mp4;[{'player': '3', 'action': '2PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'blue'}, {'player': '3', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'blue'}, {'player': '3', 'action': '2PT Shot', 'result': True, 'assisted': False, 'other_player': None, 'color': 'blue'}];3
chi-vs-ind-0022400868/302.mp4;[{'player': '3', 'action': '2PT Shot', 'result': True, 'assisted': True, 'other_player': '7', 'color': 'red'}];1
chi-vs-ind-0022400868/303.mp4;[{'player': '23', 'action': '3PT Shot', 'result': True, 'assisted': True, 'other_player': '9', 'color': 'blue'}];1
chi-vs-ind-0022400868/304.mp4;[{'player': '22', 'action': '2PT Shot', 'result': True, 'assisted': False, 'other_player': None, 'color': 'red'}];1
chi-vs-ind-0022400868/305.mp4;[{'player': '23', 'action': '2PT Shot', 'result': True, 'assisted': True, 'other_player': '26', 'color': 'blue'}];1
chi-vs-ind-0022400868/307.mp4;[{'player': '15', 'action': '3PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'red'}, {'player': '9', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'blue'}];2
chi-vs-ind-0022400868/310.mp4;[{'player': '33', 'action': '2PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'blue'}, {'player': '22', 'action': 'Block', 'result': None, 'assisted': None, 'other_player': None, 'color': 'red'}, {'player': '7', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'red'}];3
chi-vs-ind-0022400868/311.mp4;[{'player': '43', 'action': 'Foul', 'result': None, 'assisted': None, 'other_player': None, 'color': 'blue'}];1
chi-vs-ind-0022400868/312.mp4;[{'player': '3', 'action': 'Free Throw', 'result': False, 'assisted': False, 'other_player': None, 'color': 'red'}];1
chi-vs-ind-0022400868/313.mp4;[{'player': '3', 'action': 'Free Throw', 'result': True, 'assisted': False, 'other_player': None, 'color': 'red'}];1
chi-vs-ind-0022400868/314.mp4;[{'player': '43', 'action': '3PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'blue'}];1
chi-vs-ind-0022400868/318.mp4;[{'player': '14', 'action': '2PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'red'}, {'player': '12', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'red'}, {'player': '0', 'action': '3PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'red'}, {'player': '14', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'red'}];4
chi-vs-ind-0022400868/319.mp4;[{'player': '14', 'action': '2PT Shot', 'result': True, 'assisted': True, 'other_player': '30', 'color': 'red'}];1
chi-vs-ind-0022400868/321.mp4;[{'player': '0', 'action': '2PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'blue'}, {'player': '14', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'red'}];2
chi-vs-ind-0022400868/322.mp4;[{'player': '0', 'action': 'Turnover', 'result': None, 'assisted': None, 'other_player': None, 'color': 'red'}];1
chi-vs-ind-0022400868/324.mp4;[{'player': '23', 'action': '3PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'blue'}, {'player': '43', 'action': 'Foul', 'result': None, 'assisted': None, 'other_player': None, 'color': 'blue'}];2
chi-vs-ind-0022400868/326.mp4;[{'player': '30', 'action': '2PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'red'}, {'player': '43', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'blue'}];2
chi-vs-ind-0022400868/327.mp4;[{'player': '0', 'action': 'Foul', 'result': None, 'assisted': None, 'other_player': None, 'color': 'red'}];1
chi-vs-ind-0022400868/329.mp4;[{'player': '23', 'action': 'Free Throw', 'result': False, 'assisted': False, 'other_player': None, 'color': 'blue'}];1
chi-vs-ind-0022400868/330.mp4;[{'player': '23', 'action': 'Free Throw', 'result': True, 'assisted': False, 'other_player': None, 'color': 'blue'}];1
chi-vs-ind-0022400868/333.mp4;[{'player': '0', 'action': '2PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'red'}, {'player': '43', 'action': 'Block', 'result': None, 'assisted': None, 'other_player': None, 'color': 'blue'}, {'player': '43', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'blue'}];3
chi-vs-ind-0022400868/334.mp4;[{'player': '33', 'action': '2PT Shot', 'result': True, 'assisted': True, 'other_player': '43', 'color': 'blue'}];1
chi-vs-ind-0022400868/335.mp4;[{'player': '12', 'action': '2PT Shot', 'result': True, 'assisted': True, 'other_player': '3', 'color': 'red'}];1
chi-vs-ind-0022400868/337.mp4;[{'player': '43', 'action': '3PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'blue'}, {'player': '0', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'red'}];2
chi-vs-ind-0022400868/338.mp4;[{'player': '14', 'action': '2PT Shot', 'result': True, 'assisted': True, 'other_player': '30', 'color': 'red'}];1
chi-vs-ind-0022400868/339.mp4;[{'player': '30', 'action': 'Foul', 'result': None, 'assisted': None, 'other_player': None, 'color': 'red'}];1
chi-vs-ind-0022400868/340.mp4;[{'player': '12', 'action': 'Foul', 'result': None, 'assisted': None, 'other_player': None, 'color': 'red'}];1
chi-vs-ind-0022400868/341.mp4;[{'player': '33', 'action': 'Free Throw', 'result': True, 'assisted': False, 'other_player': None, 'color': 'blue'}];1
chi-vs-ind-0022400868/342.mp4;[{'player': '33', 'action': 'Free Throw', 'result': True, 'assisted': False, 'other_player': None, 'color': 'blue'}];1
chi-vs-ind-0022400868/343.mp4;[{'player': '2', 'action': 'Foul', 'result': None, 'assisted': None, 'other_player': None, 'color': 'blue'}];1
chi-vs-ind-0022400868/344.mp4;[{'player': '3', 'action': '3PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'red'}];1
chi-vs-ind-0022400868/345.mp4;[{'player': '14', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'red'}];1
chi-vs-ind-0022400868/347.mp4;[{'player': '14', 'action': '2PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'red'}, {'player': '0', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'blue'}];2
chi-vs-ind-0022400868/348.mp4;[{'player': '0', 'action': 'Foul', 'result': None, 'assisted': None, 'other_player': None, 'color': 'red'}];1
chi-vs-ind-0022400868/349.mp4;[{'player': '43', 'action': 'Free Throw', 'result': True, 'assisted': False, 'other_player': None, 'color': 'blue'}];1
chi-vs-ind-0022400868/350.mp4;[{'player': '43', 'action': 'Free Throw', 'result': True, 'assisted': False, 'other_player': None, 'color': 'blue'}];1
chi-vs-ind-0022400868/352.mp4;[{'player': '30', 'action': 'Foul', 'result': None, 'assisted': None, 'other_player': None, 'color': 'red'}, {'player': '30', 'action': 'Turnover', 'result': None, 'assisted': None, 'other_player': None, 'color': 'red'}];2
chi-vs-ind-0022400868/354.mp4;[{'player': '43', 'action': 'Foul', 'result': None, 'assisted': None, 'other_player': None, 'color': 'blue'}, {'player': '43', 'action': 'Turnover', 'result': None, 'assisted': None, 'other_player': None, 'color': 'blue'}];2
chi-vs-ind-0022400868/355.mp4;[{'player': '30', 'action': '2PT Shot', 'result': True, 'assisted': True, 'other_player': '3', 'color': 'red'}];1
chi-vs-ind-0022400868/356.mp4;[{'player': '2', 'action': '3PT Shot', 'result': True, 'assisted': True, 'other_player': '43', 'color': 'blue'}];1
chi-vs-ind-0022400868/358.mp4;[{'player': '12', 'action': '3PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'red'}, {'player': '43', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'blue'}];2
chi-vs-ind-0022400868/359.mp4;[{'player': '43', 'action': '2PT Shot', 'result': True, 'assisted': True, 'other_player': '0', 'color': 'blue'}];1
chi-vs-ind-0022400868/363.mp4;[{'player': '14', 'action': '3PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'red'}, {'player': '3', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'red'}, {'player': '3', 'action': '2PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'red'}, {'player': '33', 'action': 'Block', 'result': None, 'assisted': None, 'other_player': None, 'color': 'blue'}];4
chi-vs-ind-0022400868/364.mp4;[{'player': '2', 'action': 'Foul', 'result': None, 'assisted': None, 'other_player': None, 'color': 'blue'}];1
chi-vs-ind-0022400868/365.mp4;[{'player': '3', 'action': 'Free Throw', 'result': False, 'assisted': False, 'other_player': None, 'color': 'red'}];1
chi-vs-ind-0022400868/366.mp4;[{'player': '3', 'action': 'Free Throw', 'result': True, 'assisted': False, 'other_player': None, 'color': 'red'}];1
chi-vs-ind-0022400868/367.mp4;[{'player': '33', 'action': '2PT Shot', 'result': True, 'assisted': True, 'other_player': '0', 'color': 'blue'}];1
chi-vs-ind-0022400868/369.mp4;[{'player': '14', 'action': '3PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'red'}, {'player': '26', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'blue'}];2
chi-vs-tor-0022401223/1.mp4;[{'player': '19', 'action': '2PT Shot', 'result': True, 'assisted': True, 'other_player': '9', 'color': 'red'}];1
chi-vs-tor-0022401223/4.mp4;[{'player': '3', 'action': 'Turnover', 'result': None, 'assisted': None, 'other_player': None, 'color': 'black'}, {'player': '19', 'action': 'Steal', 'result': None, 'assisted': None, 'other_player': None, 'color': 'red'}, {'player': '19', 'action': '2PT Shot', 'result': True, 'assisted': False, 'other_player': None, 'color': 'red'}];3
chi-vs-tor-0022401223/6.mp4;[{'player': '44', 'action': '3PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'black'}, {'player': '2', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'red'}];2
chi-vs-tor-0022401223/8.mp4;[{'player': '9', 'action': '2PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'red'}, {'player': '11', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'black'}];2
chi-vs-tor-0022401223/9.mp4;[{'player': '11', 'action': '2PT Shot', 'result': True, 'assisted': True, 'other_player': '3', 'color': 'black'}];1
chi-vs-tor-0022401223/11.mp4;[{'player': '9', 'action': '2PT Shot', 'result': True, 'assisted': False, 'other_player': None, 'color': 'red'}, {'player': '0', 'action': 'Foul', 'result': None, 'assisted': None, 'other_player': None, 'color': 'black'}];2
chi-vs-tor-0022401223/12.mp4;[{'player': '9', 'action': 'Free Throw', 'result': True, 'assisted': False, 'other_player': None, 'color': 'red'}];1
chi-vs-tor-0022401223/13.mp4;[{'player': '9', 'action': '2PT Shot', 'result': True, 'assisted': True, 'other_player': '3', 'color': 'black'}];1
chi-vs-tor-0022401223/16.mp4;[{'player': '30', 'action': '3PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'red'}, {'player': '11', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'black'}, {'player': '1', 'action': 'Foul', 'result': None, 'assisted': None, 'other_player': None, 'color': 'red'}];3
chi-vs-tor-0022401223/17.mp4;[{'player': '3', 'action': 'Free Throw', 'result': True, 'assisted': False, 'other_player': None, 'color': 'black'}];1
chi-vs-tor-0022401223/18.mp4;[{'player': '3', 'action': 'Free Throw', 'result': True, 'assisted': False, 'other_player': None, 'color': 'black'}];1
chi-vs-tor-0022401223/20.mp4;[{'player': '1', 'action': '2PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'red'}, {'player': '11', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'black'}];2
chi-vs-tor-0022401223/22.mp4;[{'player': '9', 'action': '2PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'black'}, {'player': '19', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'red'}];2
chi-vs-tor-0022401223/23.mp4;[{'player': '30', 'action': '2PT Shot', 'result': True, 'assisted': True, 'other_player': '2', 'color': 'red'}];1
chi-vs-tor-0022401223/26.mp4;[{'player': '44', 'action': '2PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'black'}, {'player': '9', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'black'}, {'player': '9', 'action': '2PT Shot', 'result': True, 'assisted': False, 'other_player': None, 'color': 'black'}];3
chi-vs-tor-0022401223/28.mp4;[{'player': '9', 'action': '2PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'red'}];1
chi-vs-tor-0022401223/30.mp4;[{'player': '30', 'action': '3PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'red'}, {'player': '44', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'black'}];2
chi-vs-tor-0022401223/31.mp4;[{'player': '0', 'action': '3PT Shot', 'result': True, 'assisted': True, 'other_player': '44', 'color': 'black'}];1
chi-vs-tor-0022401223/33.mp4;[{'player': '19', 'action': 'Turnover', 'result': None, 'assisted': None, 'other_player': None, 'color': 'red'}, {'player': '3', 'action': 'Steal', 'result': None, 'assisted': None, 'other_player': None, 'color': 'black'}];2
chi-vs-tor-0022401223/34.mp4;[{'player': '44', 'action': '2PT Shot', 'result': True, 'assisted': False, 'other_player': None, 'color': 'black'}];1
chi-vs-tor-0022401223/35.mp4;[{'player': '30', 'action': '2PT Shot', 'result': True, 'assisted': True, 'other_player': '19', 'color': 'red'}];1
chi-vs-tor-0022401223/37.mp4;[{'player': '2', 'action': '2PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'red'}, {'player': '44', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'black'}];2
chi-vs-tor-0022401223/39.mp4;[{'player': '2', 'action': '3PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'black'}, {'player': '1', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'red'}];2
chi-vs-tor-0022401223/40.mp4;[{'player': '9', 'action': '2PT Shot', 'result': True, 'assisted': True, 'other_player': '1', 'color': 'red'}];1
chi-vs-tor-0022401223/42.mp4;[{'player': '11', 'action': '3PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'black'}, {'player': '2', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'red'}];2
chi-vs-tor-0022401223/44.mp4;[{'player': '1', 'action': '3PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'red'}, {'player': '3', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'black'}];2
chi-vs-tor-0022401223/45.mp4;[{'player': '1', 'action': 'Foul', 'result': None, 'assisted': None, 'other_player': None, 'color': 'red'}];1
chi-vs-tor-0022401223/46.mp4;[{'player': '3', 'action': 'Foul', 'result': None, 'assisted': None, 'other_player': None, 'color': 'black'}];1
chi-vs-tor-0022401223/47.mp4;[{'player': '9', 'action': 'Free Throw', 'result': True, 'assisted': False, 'other_player': None, 'color': 'red'}];1
chi-vs-tor-0022401223/48.mp4;[{'player': '9', 'action': 'Free Throw', 'result': True, 'assisted': False, 'other_player': None, 'color': 'red'}];1
chi-vs-tor-0022401223/50.mp4;[{'player': '2', 'action': '3PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'black'}, {'player': '19', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'red'}];2
chi-vs-tor-0022401223/52.mp4;[{'player': '9', 'action': '2PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'red'}, {'player': '9', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'black'}];2
chi-vs-tor-0022401223/53.mp4;[{'player': '22', 'action': '2PT Shot', 'result': True, 'assisted': True, 'other_player': '2', 'color': 'black'}];1
chi-vs-tor-0022401223/55.mp4;[{'player': '25', 'action': '3PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'red'}, {'player': '2', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'black'}];2
chi-vs-tor-0022401223/57.mp4;[{'player': '9', 'action': '2PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'black'}, {'player': '19', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'red'}];2
chi-vs-tor-0022401223/59.mp4;[{'player': '19', 'action': '2PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'red'}, {'player': '14', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'black'}];2
chi-vs-tor-0022401223/60.mp4;[{'player': '3', 'action': '2PT Shot', 'result': True, 'assisted': False, 'other_player': None, 'color': 'black'}];1
chi-vs-tor-0022401223/62.mp4;[{'player': '25', 'action': '2PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'red'}, {'player': '3', 'action': 'Block', 'result': None, 'assisted': None, 'other_player': None, 'color': 'black'}];2
chi-vs-tor-0022401223/66.mp4;[{'player': '14', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'black'}, {'player': '14', 'action': '2PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'black'}, {'player': '2', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'black'}, {'player': '22', 'action': '3PT Shot', 'result': True, 'assisted': True, 'other_player': '2', 'color': 'black'}];4
chi-vs-tor-0022401223/67.mp4;[{'player': '22', 'action': 'Foul', 'result': None, 'assisted': None, 'other_player': None, 'color': 'black'}];1
chi-vs-tor-0022401223/68.mp4;[{'player': '30', 'action': 'Free Throw', 'result': False, 'assisted': False, 'other_player': None, 'color': 'red'}];1
chi-vs-tor-0022401223/69.mp4;[{'player': '30', 'action': 'Free Throw', 'result': True, 'assisted': False, 'other_player': None, 'color': 'red'}];1
chi-vs-tor-0022401223/70.mp4;[{'player': '7', 'action': '3PT Shot', 'result': True, 'assisted': True, 'other_player': '2', 'color': 'black'}];1
chi-vs-tor-0022401223/72.mp4;[{'player': '41', 'action': '2PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'red'}, {'player': '14', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'red'}];2
chi-vs-tor-0022401223/73.mp4;[{'player': '45', 'action': '3PT Shot', 'result': True, 'assisted': True, 'other_player': '14', 'color': 'red'}];1
chi-vs-tor-0022401223/75.mp4;[{'player': '0', 'action': '3PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'black'}, {'player': '25', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'red'}];2
chi-vs-tor-0022401223/77.mp4;[{'player': '30', 'action': '3PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'red'}, {'player': '22', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'black'}];2
chi-vs-tor-0022401223/78.mp4;[{'player': '14', 'action': '2PT Shot', 'result': True, 'assisted': True, 'other_player': '2', 'color': 'black'}];1
chi-vs-tor-0022401223/79.mp4;[{'player': '41', 'action': '2PT Shot', 'result': True, 'assisted': True, 'other_player': '45', 'color': 'red'}];1
chi-vs-tor-0022401223/81.mp4;[{'player': '0', 'action': 'Turnover', 'result': None, 'assisted': None, 'other_player': None, 'color': 'black'}, {'player': '41', 'action': 'Steal', 'result': None, 'assisted': None, 'other_player': None, 'color': 'red'}];2
chi-vs-tor-0022401223/82.mp4;[{'player': '14', 'action': '2PT Shot', 'result': True, 'assisted': True, 'other_player': '41', 'color': 'red'}];1
chi-vs-tor-0022401223/84.mp4;[{'player': '11', 'action': '3PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'black'}, {'player': '45', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'red'}];2
chi-vs-tor-0022401223/85.mp4;[{'player': '14', 'action': 'Turnover', 'result': None, 'assisted': None, 'other_player': None, 'color': 'red'}];1
chi-vs-tor-0022401223/87.mp4;[{'player': '0', 'action': '2PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'black'}, {'player': '25', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'red'}];2
chi-vs-tor-0022401223/88.mp4;[{'player': '0', 'action': 'Foul', 'result': None, 'assisted': None, 'other_player': None, 'color': 'black'}];1
chi-vs-tor-0022401223/92.mp4;[{'player': '45', 'action': 'Turnover', 'result': None, 'assisted': None, 'other_player': None, 'color': 'red'}, {'player': '7', 'action': 'Steal', 'result': None, 'assisted': None, 'other_player': None, 'color': 'black'}, {'player': '11', 'action': '2PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'black'}, {'player': '14', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'red'}];4
chi-vs-tor-0022401223/93.mp4;[{'player': '0', 'action': '3PT Shot', 'result': True, 'assisted': True, 'other_player': '11', 'color': 'black'}];1
chi-vs-tor-0022401223/97.mp4;[{'player': '17', 'action': 'Turnover', 'result': None, 'assisted': None, 'other_player': None, 'color': 'red'}, {'player': '22', 'action': 'Steal', 'result': None, 'assisted': None, 'other_player': None, 'color': 'black'}, {'player': '0', 'action': '3PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'black'}, {'player': '41', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'red'}];4
